F59,F61,F64,F109,F111,F114,F115,F116,F117,F120,F121,F122,F123,F126,F157,F158,F159,F160,F161,F162,F223,F224,F225,F228,F229,F230,F231,F234,F265,F266,F267,F268,F269,F270,F321,F527,F531,F670,F778,F844,F850,F886,F994,F996,F1102,F1104,F1212,F1320,F1428,F1492,F1498,F1536,F1692,F1926,F1932,F1966,F1968,F2034,F2040,F2074,F2076,F2082,F2122,F2142,F2148,F2182,F2184,F2285,F2481,F2578,F2582,F2678,F2686,F2737,F2779,F2956,F3043,F3502,F3504,F3532,F3534,F3610,F3612,F3640,F3642,F3748,F3750,F3836,F3887,F3894,F3898,F3908,F3913,F3914,F59_isnan,F60_isnan,F61_isnan,F62_isnan,F63_isnan,F64_isnan,F157_isnan,F159_isnan,F160_isnan,F162_isnan,F265_isnan,F267_isnan,F268_isnan,F270_isnan,F364_isnan,F365_isnan,F366_isnan,F367_isnan,F368_isnan,F369_isnan,F466_isnan,F468_isnan,F471_isnan,F568_isnan,F570_isnan,F571_isnan,F573_isnan,F2288_isnan,F2290_isnan,F2291_isnan,F2293_isnan,F2385_isnan,F2386_isnan,F2387_isnan,F2388_isnan,F2389_isnan,F2390_isnan,F2484_isnan,F2486_isnan,F2487_isnan,F2489_isnan,F2581_isnan,F2583_isnan,F2584_isnan,F2586_isnan,F2681_isnan,F2682_isnan,F2683_isnan,F2684_isnan,F2685_isnan,F2686_isnan,F2782_isnan,F2784_isnan,F2785_isnan,F2787_isnan,F2889_isnan,F2891_isnan,F2892_isnan,F2894_isnan,F2997_isnan,F2998_isnan,F2999_isnan,F3000_isnan,F3001_isnan,F3002_isnan,F3103_isnan,F3105_isnan,F3106_isnan,F3108_isnan,F_account_age_days,F_unsupervised_anomaly_score,F_balance_velocity_per_month,F_balance_velocity_per_day,F3886_Savings,F3924
0.54,0.54,0.63,0.51,0.51,0.72,0.51,0.5,0.51,0.72,0.51,0.5,0.51,0.72,0.49,0.5,0.49,0.37,0.57,0.37,0.26,0.17,0.27,0.61,0.26,0.17,0.27,0.61,0.26,0.27,0.26,0.24,0.3,0.24,1.72,0.62,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.956521739,0.956521739,0.0,0.0,0.952991453,0.952991453,0.0,0.0,0.0,0.0,0.937381404,0.937381404,0.0,0.0,0.14,0.15,-0.39,0.0,-0.55,-0.54,-0.72,-0.73,29.0,87.5,-1.0,-1.0,0.08,0.21,-1.0,-1.0,0.11,0.2,0.03,0.12,529900.99,69,38.0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,0.05934753572945828,7679.724492753623,241.63291837665298,1.0,0
0.58,0.59,0.7,0.33,0.33,0.4,0.0,0.51,0.0,0.0,0.0,0.51,0.0,0.0,0.51,0.5,0.52,0.61,0.57,0.62,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.27,0.29,0.38,0.3,0.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.964705882,0.964705882,0.0,0.0,0.971590909,0.971590909,0.0,0.0,0.0,0.0,0.963675214,0.963675214,0.0,0.0,0.0,0.02,-0.17,0.0,-0.28,-0.12,-0.4,-0.4,64.0,87.5,-1.0,-1.0,-0.01,0.33,-1.0,-1.0,0.02,0.24,-0.01,0.2,-1534705849.0,211,36.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6445,0.04436559183013483,-7273487.436018958,-238123.48316524437,1.0,0
1.0,0.59,0.7,0.8,1.0,1.0,1.0,1.0,0.53,0.64,1.0,1.0,0.53,0.64,1.0,1.0,0.52,1.0,1.0,0.62,1.0,1.0,0.31,0.43,1.0,1.0,0.31,0.43,1.0,1.0,0.29,1.0,1.0,0.41,1.0,1.2,1.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95035461,0.95035461,0.0,0.0,0.961038961,0.961038961,0.0,0.0,0.0,0.0,0.936479129,0.936479129,0.0,0.0,0.0,0.0,-0.33,0.0,-0.25,-0.12,-0.44,-0.5,64.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.95,-1.0,-0.88,-1.0,1759788.21,13,1.0,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,401,0.0366227901669437,135368.32384615386,4388.49927680798,0.0,0
0.58,0.59,0.7,1.0,1.0,1.0,1.0,0.51,1.0,1.0,1.0,0.51,1.0,1.0,0.51,0.5,0.52,0.61,0.57,0.62,1.0,0.29,1.0,1.0,1.0,0.29,1.0,1.0,0.29,0.27,0.29,0.38,0.3,0.41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.142857143,0.142857143,0.0,0.0,0.142857143,0.071428571,0.071428571,0.071428571,0.0,0.0,1.51,5.64,0.33,0.0,0.35,0.36,-0.63,0.79,52.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5932.67,4,1.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,193,0.0383396466372925,1483.1675,30.73922279792746,0.0,0
0.58,0.59,0.7,1.0,1.0,1.0,1.0,0.51,1.0,1.0,1.0,0.51,1.0,1.0,0.51,0.5,0.52,0.61,0.57,0.62,1.0,0.29,1.0,1.0,1.0,0.29,1.0,1.0,0.29,0.27,0.29,0.38,0.3,0.41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.555555556,0.555555556,0.777777778,0.444444444,0.428571429,0.428571429,0.785714286,0.285714286,0.0,0.0,0.352941176,0.352941176,0.764705882,0.235294118,0.38,1.49,-0.1,-0.08,-0.12,-0.08,-0.32,-0.18,94.0,103.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7993.82,396,55.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12096,0.04169667749682182,20.18641414141414,0.6608647486772486,1.0,0
0.58,0.59,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51,0.5,0.52,0.61,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.27,0.29,0.38,0.3,0.41,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.696629213,0.696629213,0.752808989,0.696629213,0.693693694,0.693693694,0.792792793,0.693693694,0.0,0.0,0.70212766,0.70212766,0.787234043,0.70212766,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,64.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,446164.0,266,42.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8191,0.057940147621391325,1677.3082706766918,54.47002807959956,1.0,0
0.58,0.59,0.7,1.0,1.0,1.0,1.0,0.51,1.0,1.0,1.0,0.51,1.0,1.0,0.51,0.5,0.52,0.61,0.57,0.62,1.0,0.29,1.0,1.0,1.0,0.29,1.0,1.0,0.29,0.27,0.29,0.38,0.3,0.41,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.537313433,0.537313433,0.895522388,0.47761194,0.524590164,0.524590164,0.918032787,0.491803279,0.0,0.0,0.510917031,0.510917031,0.912663755,0.484716157,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,64.0,10.0,-1.0,-1.0,1.01,1.38,-1.0,-1.0,1.0,1.47,1.11,1.24,1664142.8,121,35.0,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3733,0.05014694032118561,13753.246280991736,445.7923386016609,1.0,0
0.44,0.44,0.63,0.52,0.48,0.71,0.52,0.8,0.48,0.71,0.52,0.8,0.48,0.71,0.53,0.78,0.51,0.77,0.88,0.72,0.23,0.4,0.21,0.45,0.23,0.4,0.21,0.45,0.23,0.33,0.22,0.45,0.42,0.46,1.54,1.73,1.93,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.733333333,0.733333333,0.8,0.6,0.666666667,0.666666667,0.888888889,0.622222222,0.0,0.0,0.703389831,0.703389831,0.940677966,0.686440678,0.38,1.49,-0.1,0.0,-0.12,-0.12,0.15,-0.18,64.0,6.0,-1.0,-1.0,1.03,1.56,-1.0,-1.0,1.04,1.51,1.11,1.34,4206007.95,222,42.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6791,0.07882867776364277,18945.98175675676,619.3503092328082,1.0,0
0.69,0.69,0.81,0.39,0.38,0.46,0.39,0.46,0.38,0.46,0.39,0.46,0.38,0.46,0.39,0.29,0.4,0.47,0.12,0.49,0.27,0.31,0.26,0.37,0.27,0.31,0.26,0.37,0.27,0.14,0.28,0.38,0.06,0.4,1.25,1.17,1.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.578947368,0.578947368,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,0.571428571,0.571428571,0.0,0.0,0.38,1.49,-0.1,0.0,-0.3,-0.12,0.67,-0.18,64.0,9.0,-1.0,-1.0,0.72,1.53,-1.0,-1.0,0.74,2.46,0.94,1.32,1534085.49,218,50.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6705,0.06619779461391218,7037.089403669725,228.7972393736018,0.0,0
0.5,0.59,0.7,0.43,0.39,0.3,0.42,0.44,0.32,0.3,0.42,0.44,0.32,0.3,1.0,1.0,0.52,1.0,1.0,0.62,0.2,0.21,0.17,0.15,0.2,0.21,0.17,0.15,0.5,0.5,0.29,0.46,0.46,0.41,1.07,0.97,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.13559322,0.13559322,0.771186441,0.0,0.150537634,0.150537634,0.720430108,0.0,0.0,0.033492823,0.141148325,0.141148325,0.744019139,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,64.0,8.0,-1.0,-1.0,0.38,0.68,4.24,4.24,0.48,0.72,0.64,0.9,1710.0,84,31.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2639,0.059035270944737595,20.357142857142858,0.6479727169382342,1.0,0
0.39,0.4,0.59,0.49,0.52,0.93,0.49,0.37,0.52,0.93,0.49,0.37,0.52,0.93,0.5,0.41,0.52,0.87,0.51,0.93,0.19,0.14,0.21,0.54,0.19,0.14,0.21,0.54,0.2,0.15,0.21,0.48,0.05,0.55,0.68,0.72,2.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.916666667,0.916666667,0.416666667,0.416666667,0.846153846,0.846153846,0.384615385,0.384615385,0.0,0.0,0.846153846,0.846153846,0.384615385,0.384615385,0.0,0.02,0.0,0.0,-0.13,-0.12,-0.14,-0.13,5.0,87.5,-1.0,-1.0,-0.69,-0.52,-1.0,-1.0,-0.77,-0.65,-0.74,-0.64,53693.48,41,23.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1289,0.08956008273708288,1309.5970731707318,41.655143522110166,1.0,0
0.63,0.63,0.61,0.37,0.39,0.39,0.37,0.31,0.39,0.39,0.37,0.31,0.39,0.39,0.31,0.17,0.35,0.32,0.11,0.38,0.25,0.24,0.26,0.24,0.25,0.24,0.26,0.24,0.2,0.11,0.22,0.2,0.09,0.23,1.07,0.97,0.97,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.833333333,0.833333333,0.666666667,0.583333333,0.87755102,0.87755102,0.612244898,0.551020408,0.0,0.0,0.904255319,0.904255319,0.585106383,0.553191489,0.0,49.68,-0.4,0.8,22.36,-0.3,-0.22,13.02,64.0,87.5,-1.0,-1.0,0.64,2.95,-1.0,-1.0,0.59,3.3,0.66,3.3,2090.25,207,17.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6340,0.09434677926950269,10.097826086956522,0.329692429022082,0.0,0
0.58,0.59,0.7,0.47,0.47,0.33,0.46,0.45,0.46,0.33,0.46,0.45,0.46,0.33,0.51,0.5,0.52,0.61,0.57,0.62,0.26,0.34,0.24,0.17,0.26,0.34,0.24,0.17,0.29,0.27,0.29,0.38,0.3,0.41,0.82,1.27,0.62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.875,0.875,0.8125,0.8,0.8,0.92,0.76,0.0,0.0,0.791044776,0.791044776,0.925373134,0.76119403,4258.21,4270.14,1667.19,0.1,-0.51,-0.48,-0.23,815.03,119.0,87.5,-1.0,-1.0,0.82,-1.0,-1.0,-1.0,0.85,-1.0,0.88,-1.0,871405.06,198,48.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6069,0.08127080862831737,4401.035656565657,143.5829724831109,0.0,0
1.0,0.59,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,1.0,1.0,0.62,0.76,0.77,0.75,0.76,0.76,0.77,0.75,0.76,1.0,1.0,0.29,1.0,1.0,0.41,1.05,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.607142857,0.607142857,0.928571429,0.607142857,0.5,0.5,0.890625,0.5,0.0,0.0,0.408602151,0.408602151,0.870967742,0.408602151,0.9,5.18,-0.06,-0.22,0.44,-0.09,-0.34,0.35,96.0,218.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,554248.95,190,16.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837,0.08094327397063539,2917.099736842105,94.9544200788076,0.0,0
0.58,0.59,0.7,0.0,0.0,0.0,0.53,0.51,0.53,0.64,0.53,0.51,0.53,0.64,0.51,0.5,0.52,0.61,0.57,0.62,0.3,0.29,0.31,0.43,0.3,0.29,0.31,0.43,0.29,0.27,0.29,0.38,0.3,0.41,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.72,0.72,0.8,0.8,0.72,0.72,0.0,0.0,0.704545455,0.704545455,0.772727273,0.636363636,0.38,1.49,-0.1,-0.29,-0.31,-0.41,-0.47,-0.18,48.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1536535.73,408,52.0,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12493,0.035963342013546395,3766.0189460784313,122.99173377091171,1.0,0
0.58,0.59,0.7,0.33,0.5,0.85,0.33,0.2,0.5,0.85,0.33,0.2,0.5,0.85,0.51,0.5,0.52,0.61,0.57,0.62,0.22,0.2,0.25,0.71,0.22,0.2,0.25,0.71,0.29,0.27,0.29,0.38,0.3,0.41,1.82,1.2,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.19,0.93,-0.4,2.0,-0.15,-0.36,-0.48,-0.5,57.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,130594875.2,187,38.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789,0.061825959583697854,698368.3165775401,22559.14237346692,1.0,0
0.37,0.31,0.46,0.47,0.5,0.49,0.47,0.41,0.5,0.49,0.47,0.41,0.5,0.49,0.47,0.41,0.5,0.48,0.47,0.49,0.18,0.22,0.16,0.23,0.18,0.22,0.16,0.23,0.18,0.22,0.16,0.23,0.23,0.23,1.27,1.26,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.785714286,0.785714286,0.857142857,0.785714286,0.705882353,0.705882353,0.882352941,0.705882353,0.0,0.0,0.846153846,0.846153846,0.897435897,0.820512821,0.5,2.15,-0.1,0.0,-0.02,-0.12,-0.12,-0.12,147.0,317.0,-1.0,-1.0,-0.61,-1.0,-1.0,-1.0,-0.61,-1.0,-0.67,-1.0,358347.33,90,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2844,0.08593091704881084,3981.637,126.00117088607595,1.0,0
0.5,0.48,0.87,0.52,0.48,0.43,0.52,0.63,0.48,0.43,0.52,0.63,0.48,0.43,0.53,0.65,0.48,0.66,0.86,0.43,0.26,0.34,0.23,0.37,0.26,0.34,0.23,0.37,0.26,0.35,0.23,0.62,0.82,0.37,1.85,1.31,1.43,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.948717949,0.948717949,0.923076923,0.897435897,0.942028986,0.942028986,0.927536232,0.913043478,0.0,0.014492754,0.949275362,0.949275362,0.927536232,0.920289855,0.02,0.18,-0.34,0.22,-0.45,-0.12,-0.61,-0.64,170.0,364.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7362020720.0,14,36.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,525,0.0842642983567683,-525858622.85714287,-14022896.60952381,1.0,0
0.7,0.71,0.97,0.45,0.41,0.53,0.45,0.58,0.41,0.53,0.45,0.58,0.41,0.53,0.43,0.56,0.4,0.55,0.67,0.52,0.32,0.42,0.29,0.51,0.32,0.42,0.29,0.51,0.3,0.38,0.28,0.51,0.54,0.5,1.37,1.34,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.857142857,0.857142857,0.571428571,0.571428571,0.0,0.0,0.896551724,0.896551724,0.862068966,0.827586207,0.07,0.22,-0.16,-0.21,-0.49,-0.12,-0.58,-0.57,27.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7156904453.0,0,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,54,0.05224767717010986,-7156904453.0,-132535267.64814815,1.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1,0.0,0.5,0.5,0.1,0.0,0.2,0.1,0.5,0.5,0.1,0.0,1.38,4.98,0.23,0.0,0.24,-0.12,0.96,0.53,134.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-64010506.08,355,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10840,0.049007526576521465,-180311.28473239436,-5905.028236162361,1.0,0
0.59,0.59,0.64,0.58,0.59,0.72,0.58,0.56,0.59,0.72,0.58,0.56,0.59,0.72,0.58,0.56,0.59,0.71,0.71,0.7,0.34,0.33,0.35,0.47,0.34,0.33,0.35,0.47,0.34,0.33,0.35,0.48,0.51,0.45,1.15,0.97,1.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,6.64,-0.35,0.0,0.82,-0.12,0.25,0.18,103.0,87.5,-1.0,-1.0,0.55,0.0,-1.0,-1.0,0.58,-0.02,0.62,0.01,500113.04,15,50.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,550,0.03966336678751825,33340.86933333333,909.2964363636363,0.0,0
0.57,0.59,0.95,0.64,0.64,0.82,0.65,0.67,0.65,0.82,0.65,0.67,0.65,0.82,0.65,0.64,0.65,0.76,0.4,0.87,0.38,0.37,0.38,0.78,0.38,0.37,0.38,0.78,0.37,0.32,0.38,0.7,0.26,0.83,1.66,0.99,2.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.285714286,0.214285714,0.47826087,0.47826087,0.217391304,0.173913043,0.086956522,0.088888889,0.511111111,0.511111111,0.244444444,0.2,0.38,1.49,-0.1,-0.32,-0.12,-0.03,-0.23,-0.18,42.0,87.5,-1.0,-1.0,0.12,0.41,-1.0,-1.0,0.09,0.32,0.0,0.26,8048824.84,6,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0.040679886214137095,1341470.8066666666,30032.928507462686,0.0,0
0.58,0.59,0.7,0.22,0.22,0.37,0.29,0.25,0.29,0.37,0.29,0.25,0.29,0.37,0.51,0.5,0.52,0.61,0.57,0.62,0.05,0.0,0.06,0.02,0.05,0.0,0.06,0.02,0.29,0.27,0.29,0.38,0.3,0.41,0.2,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.0,1.08,3.53,0.07,-0.1,-0.02,-0.12,-0.67,0.05,511.0,1133.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1475558.0,0,73.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,36,0.034055229122109454,1475558.0,40987.72222222222,0.0,0
